2024-04-06 03:12, success, 0.141747
2024-04-06 03:13, success, 0.092013
2024-04-06 12:02, success, 0.089616
2024-04-07 00:08, success, 0.116655
2024-04-07 12:02, success, 0.142060
2024-04-08 00:07, success, 0.112693
2024-04-08 12:03, success, 0.117922
2024-04-09 00:07, success, 0.160528
2024-04-09 12:02, success, 0.146537
2024-04-10 00:07, success, 0.124697
2024-04-10 12:02, success, 0.141126
2024-04-11 00:07, success, 0.161395
2024-04-11 12:02, success, 0.150060
2024-04-12 00:07, success, 0.146645
2024-04-12 12:02, success, 0.142135
2024-04-13 00:06, success, 0.135941
2024-04-13 12:02, success, 0.153137
2024-04-14 00:11, success, 0.101228
2024-04-14 14:05, success, 0.084258
2024-04-15 02:17, success, 0.181962
2024-04-15 12:03, success, 0.165315
2024-04-16 00:06, success, 0.132356
2024-04-16 07:46, success, 0.102605
2024-04-16 07:49, success, 0.142943
2024-04-16 12:02, success, 0.090122
2024-04-17 00:07, success, 0.141006
2024-04-17 12:02, success, 0.169531
2024-04-18 00:07, success, 0.159606
2024-04-18 12:02, success, 0.173973
2024-04-19 00:06, success, 0.098681
2024-04-19 12:03, success, 0.155986
2024-04-20 00:06, success, 0.100979
2024-04-20 12:02, success, 0.149934
2024-04-21 00:07, success, 0.096527
2024-04-21 12:03, success, 0.090495
2024-04-22 00:07, success, 0.158506
2024-04-22 12:03, success, 0.156251
2024-04-23 00:07, success, 0.139258
2024-04-23 12:03, success, 0.106909
2024-04-24 00:06, success, 0.075950
2024-04-24 12:03, success, 0.188247
2024-04-25 00:07, success, 0.192852
2024-04-25 12:02, success, 0.244489
2024-04-26 00:07, success, 0.091158
2024-04-26 12:03, success, 0.083000
2024-04-27 00:07, success, 0.158002
2024-04-27 12:02, success, 0.095921
2024-04-28 00:08, success, 0.152763
2024-04-28 12:02, success, 0.081645
2024-04-29 00:06, success, 0.137754
2024-04-29 12:02, success, 0.079479
2024-04-30 00:06, success, 0.150331
2024-04-30 12:02, success, 0.099261
2024-05-01 00:07, success, 0.114912
2024-05-01 12:02, success, 0.097372
2024-05-02 00:07, success, 0.098856
2024-05-02 12:03, success, 0.138222
2024-05-03 00:07, success, 0.114765
2024-05-03 12:02, success, 0.112740
2024-05-04 00:07, success, 0.095164
2024-05-04 12:02, success, 0.107622
2024-05-05 00:07, success, 0.170939
2024-05-05 12:02, success, 0.188152
2024-05-06 00:07, success, 0.143064
2024-05-06 12:02, success, 0.137786
2024-05-07 00:06, success, 0.135918
2024-05-07 12:02, success, 0.151717
2024-05-08 00:06, success, 0.079753
2024-05-08 12:02, success, 0.135665
2024-05-09 00:07, success, 0.130606
2024-05-09 12:02, success, 0.183197
2024-05-10 00:07, success, 0.077491
2024-05-10 12:02, success, 0.190668
2024-05-11 00:07, success, 0.094632
2024-05-11 12:02, success, 0.083209
2024-05-12 00:07, success, 0.099162
2024-05-12 12:02, success, 0.144028
2024-05-13 00:07, success, 0.165700
2024-05-13 12:02, success, 0.155068
2024-05-14 00:07, success, 0.144508
2024-05-14 12:02, success, 0.088098
2024-05-15 00:07, success, 0.172023
2024-05-15 12:03, success, 0.075558
2024-05-16 00:07, success, 0.104205
2024-05-16 12:02, success, 0.128086
2024-05-17 00:07, success, 0.078616
2024-05-17 12:02, success, 0.397002
2024-05-18 00:07, success, 0.157631
2024-05-18 12:02, success, 0.144395
2024-05-19 00:07, success, 0.224143
2024-05-19 12:02, success, 0.129662
2024-05-20 00:07, success, 0.172974
2024-05-20 12:03, success, 0.149246
2024-05-21 00:07, success, 0.139635
2024-05-21 12:02, success, 0.137369
2024-05-22 00:07, success, 0.139802
2024-05-22 12:02, success, 0.143806
2024-05-23 00:07, success, 0.157975
2024-05-23 12:02, success, 0.133996
2024-05-24 00:08, success, 0.081697
